	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Восстановить ОС в HTC Hero (Андроид)	BAD not-found	Ремонт цифровой техники
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.874	Ремонт цифровой техники -> Планшеты и телефоны = 0.126
	производитель электроники(1;0.3;htc), производитель телефонов(1;0.3;htc), производитель планшетов(1;0.3;htc), восстановление(1;1.0;восстанов)
Отремонтировать планшет LIVTEC LT 701	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.889	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.111
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
HTC Desire X - проблемы с экраном	BAD not-found	Ремонт цифровой техники
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.874	Ремонт цифровой техники -> Планшеты и телефоны = 0.126
	производитель электроники(1;0.3;htc), производитель телефонов(1;0.3;htc), производитель планшетов(1;0.3;htc)
Починить кнопку включения iPhone 5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	гаджет(1;1.0;iphon), ремонт(1;1.0;почин)
Ремонт iPhone	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
В самое ближайшее время отремонтировать IPHONE4	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;iphone4)
Ремонт iPhone 4	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Ремонт iPhone 5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Отремонтировать планшет iPad2	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.889	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.111
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Ремонт Iphone5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	гаджет(1;1.0;iphone5), ремонт(1;1.0;ремонт)
Ремонт планшета iPad 3	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.889	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.111
	гаджет(1;1.0;ipad), ремонт(1;1.0;ремонт), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Заменить стекло на Motorola Razr	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.547	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.453
	замена(1;1.0;замен), производитель электроники(1;0.3;motorol), производитель телефонов(1;0.3;motorol), производитель смарт-часов(1;0.3;motorol), производитель планшетов(1;0.3;motorol), стекло(1;1.0;стекл)
Отремонтировать IPHONE 4S	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;iphon)
Починить наушники EarPods для IPhone	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	аудио(1;1.0;наушник), ремонт(1;1.0;почин), гаджет(1;1.0;iphon), для(1;1.0;для)
Отремонтировать iPhone 4	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;iphon)
Ремонт iPhone 4s, в Выхино	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Ремонт iPhone в Раменском	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	гаджет(1;1.0;iphon), ремонт(1;1.0;ремонт)
Ремонт iphone 5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Починить кнопку на айфоне 5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;почин), гаджет(1;1.0;айфон)
Ремонт iPhone на Курской	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Отремонтировать wi-fi чип на iPhone 4S	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), сеть(1;1.0;wi-f), гаджет(1;1.0;iphon)
Ремонт IPhone 4S	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Отремонтировать iPhone 5s	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;iphon)
Починить iphone 4	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;почин), гаджет(1;1.0;iphon)
Необходим ремонт iPhone 5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	гаджет(1;1.0;iphon), ремонт(1;1.0;ремонт), нужно(1;1.0;необход)
Ремонт китайской копий Iphone	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), язык(1;1.0;китайск), гаджет(1;1.0;iphon)
Ремонт iPhone на дому	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), на дому(1;1.0;на дом), гаджет(1;1.0;iphon), дом(1;1.0;дом)
Ремонт планшета редкой немецкой фирмы Artes	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.889	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.111
	ремонт(1;1.0;ремонт), язык(1;1.0;немецк), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
отремонтировать айфон 4S	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;айфон)
Ремонт IPhone 5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Починить зарядку у iPhone 5	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	гаджет(1;1.0;iphon), ремонт(1;1.0;почин), зарядное устройство(1;1.0;зарядк)
Отремонтировать iphone 4	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;iphon)
Отремонтировать iPhone 4S	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;iphon)
Ремонт Iphone 4	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Ремонт iPhone в Новогиреево	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	гаджет(1;1.0;iphon), ремонт(1;1.0;ремонт)
Ремонт iPhone 5. Королев	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;iphon)
Отремонтировать iphone 4S	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;iphon)
Необходимо отремонтировать планшет Ipad2	BAD not-found	Ремонт цифровой техники
	Ремонт цифровой техники -> Планшеты и телефоны = 0.889	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.111
	ремонт(1;1.0;отремонтирова), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)



----------------------------------------------------------

Заменить аккумулятор в iPhone 5	BAD not-found	Ремонт цифровой техники -> Планшеты и телефоны
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.629	Ремонт цифровой техники -> Планшеты и телефоны = 0.371
	замена(1;1.0;замен), гаджет(1;1.0;iphon), запчасти(1;1.0;аккумулятор)
Замена дисплея Sony Xperia Z C6603 black	BAD not-found	Ремонт цифровой техники -> Планшеты и телефоны
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.852	Ремонт цифровой техники -> Планшеты и телефоны = 0.148
	замена(1;1.0;зам), производитель электроники(1;0.3;son), производитель телефонов(1;0.3;son)
Не включается Huawei Mate 6.1	BAD not-found	Ремонт цифровой техники -> Планшеты и телефоны
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.874	Ремонт цифровой техники -> Планшеты и телефоны = 0.126
	производитель телефонов(1;0.3;huaw), производитель смарт-часов(1;0.3;huaw), производитель планшетов(1;0.3;huaw)
Поменять стекло на ZTE Blade l2	BAD not-found	Ремонт цифровой техники -> Планшеты и телефоны
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.653	Ремонт цифровой техники -> Планшеты и телефоны = 0.347
	замена(1;1.0;поменя), производитель электроники(1;0.3;zte), производитель телефонов(1;0.3;zte), производитель планшетов(1;0.3;zte), стекло(1;1.0;стекл)



----------------------------------------------------------

Подобрать две картинки на сайте на более широкие (во весь дисплей)	BAD not-found	Дизайн -> Баннеры, оформление соц. сетей
	Ремонт цифровой техники -> Планшеты и телефоны = 0.774	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.226
	экран(1;1.0;диспл), выбор-подбор(1;1.0;подобра), изображение(1;1.0;картинк), сайт(1;1.0;сайт)



----------------------------------------------------------

Простой дизайн точки по ремонту сотовых	BAD not-found	Дизайн -> Наружная реклама, вывески
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;ремонт), гаджет(1;1.0;сотов), дизайн(1;1.0;дизайн)



----------------------------------------------------------

Заменить замок, починить экран батареи	BAD not-found	Бытовой ремонт
	Ремонт цифровой техники -> Планшеты и телефоны = 0.597	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.403
	замена(1;1.0;замен), ремонт(1;1.0;почин), экран(1;1.0;экра)



----------------------------------------------------------

Установить экран под ванную	BAD not-found	Бытовой ремонт -> Мастер на час
	Ремонт цифровой техники -> Планшеты и телефоны = 0.774	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.226
	установить(1;1.0;установ), ванная(1;1.0;ван), сантехника(1;1.0;ван), экран(1;1.0;экра)
Установить на стену телевизор LG Cinema 3D Smart TV	BAD not-found	Бытовой ремонт -> Мастер на час
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.764	Ремонт цифровой техники -> Планшеты и телефоны = 0.236
	электроника(1;1.0;телевизор), house_parts(1;1.0;стен), производитель электроники(1;0.3;lg), производитель тв(1;0.3;lg), производитель телефонов(1;0.3;smart), производитель планшетов(1;0.3;smart), установить(1;1.0;установ)



----------------------------------------------------------

Разработать страницу на сайт (лэндинг) Акустические шумозащитные сэндвич панели (экраны)	BAD not-found	Web-разработка
	Ремонт цифровой техники -> Планшеты и телефоны = 0.774	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.226
	сайт(1;1.0;лэндинг), разработать(1;1.0;разработа), сайт(1;1.0;сайт), документ(1;1.0;страниц), экран(1;1.0;экра)



----------------------------------------------------------

Сделать одностраничник на один экран	BAD not-found	Web-разработка -> Сайт под ключ
	Ремонт цифровой техники -> Планшеты и телефоны = 0.774	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.226
	экран(1;1.0;экра), сделать(1;1.0;сдела)



----------------------------------------------------------

Составить претензию в сервисный центр Apple	BAD not-found	Юридическая помощь -> Составление и подача жалоб, исков
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	создать(1;1.0;состав), производитель электроники(1;0.3;appl), производитель телефонов(1;0.3;appl), производитель смарт-часов(1;0.3;appl), производитель планшетов(1;0.3;appl)



----------------------------------------------------------

Отменить заказ в Apple Store	BAD not-found	Виртуальный помощник
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	производитель электроники(1;0.3;appl), производитель телефонов(1;0.3;appl), производитель смарт-часов(1;0.3;appl), производитель планшетов(1;0.3;appl), заказ(1;1.0;заказ)
Продать HTC Desire на AVITO	BAD not-found	Виртуальный помощник
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.874	Ремонт цифровой техники -> Планшеты и телефоны = 0.126
	производитель электроники(1;0.3;htc), производитель телефонов(1;0.3;htc), производитель планшетов(1;0.3;htc), продать(1;1.0;прода)



----------------------------------------------------------

Закачать произведения в элекиронную книгу DIGMA	BAD not-found	Виртуальный помощник -> Виртуальный ассистент
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.874	Ремонт цифровой техники -> Планшеты и телефоны = 0.126
	производитель электроники(1;0.3;digm), производитель телефонов(1;0.3;digm), производитель планшетов(1;0.3;digm)



----------------------------------------------------------

Восстановление работы ОС (синий экран) + настройка сетевого принтера	BAD not-found	Компьютерная помощь
	Ремонт цифровой техники -> Планшеты и телефоны = 0.885	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.115
	настройка(1;1.0;настройк), электроника(1;1.0;принтер), офисная техника(1;1.0;принтер), работа(1;1.0;работ), экран(1;1.0;экра)
Настроить apple Tv	BAD not-found	Компьютерная помощь
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	производитель электроники(1;0.3;appl), производитель телефонов(1;0.3;appl), производитель смарт-часов(1;0.3;appl), производитель планшетов(1;0.3;appl), настройка(1;1.0;настро)
Настроить работу Microsoft Outlook	BAD not-found	Компьютерная помощь
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	работа(1;1.0;работ), настройка(1;1.0;настро), производитель электроники(1;0.3;microsoft), производитель телефонов(1;0.3;microsoft), производитель аудио(1;0.3;microsoft), производитель смарт-часов(1;0.3;microsoft), производитель планшетов(1;0.3;microsoft)
Не включается дисплей	BAD not-found	Компьютерная помощь
	Ремонт цифровой техники -> Планшеты и телефоны = 0.774	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.226
	экран(1;1.0;диспл)
Выполнить работу в программе Microsoft Access	BAD not-found	Компьютерная помощь
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	работа(1;1.0;работ), программа(1;1.0;программ), производитель электроники(1;0.3;microsoft), производитель телефонов(1;0.3;microsoft), производитель аудио(1;0.3;microsoft), производитель смарт-часов(1;0.3;microsoft), производитель планшетов(1;0.3;microsoft)
Настроить ПО на Apple IMac	BAD not-found	Компьютерная помощь
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	производитель электроники(1;0.3;appl), производитель телефонов(1;0.3;appl), производитель смарт-часов(1;0.3;appl), производитель планшетов(1;0.3;appl), настройка(1;1.0;настро)
Починить iPhone	BAD not-found	Компьютерная помощь
	Ремонт цифровой техники -> Планшеты и телефоны = 0.779	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.221
	ремонт(1;1.0;почин), гаджет(1;1.0;iphon)
Обучить основам Microsoft Excel	BAD not-found	Компьютерная помощь
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	обучение(1;1.0;обуч), программа(1;1.0;excel), производитель электроники(1;0.3;microsoft), производитель телефонов(1;0.3;microsoft), производитель аудио(1;0.3;microsoft), производитель смарт-часов(1;0.3;microsoft), производитель планшетов(1;0.3;microsoft)
Перепрошить книжку NOOK	BAD not-found	Компьютерная помощь
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.793	Ремонт цифровой техники -> Планшеты и телефоны = 0.207
	прошить(1;1.0;перепрош), производитель часов(1;0.3;nook)
Apple TV	BAD not-found	Компьютерная помощь
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	производитель электроники(1;0.3;appl), производитель телефонов(1;0.3;appl), производитель смарт-часов(1;0.3;appl), производитель планшетов(1;0.3;appl)



----------------------------------------------------------

Установить программы Microsoft Office	BAD not-found	Компьютерная помощь -> Установка и настройка операц. систем, программ
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	программа(1;1.0;программ), установить(1;1.0;установ), производитель электроники(1;0.3;microsoft), производитель телефонов(1;0.3;microsoft), производитель аудио(1;0.3;microsoft), производитель смарт-часов(1;0.3;microsoft), производитель планшетов(1;0.3;microsoft)
Установить Windows 7 professional и Microsoft office	BAD not-found	Компьютерная помощь -> Установка и настройка операц. систем, программ
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.674	Ремонт цифровой техники -> Планшеты и телефоны = 0.326
	программа(1;1.0;windows), установить(1;1.0;установ), производитель электроники(1;0.3;microsoft), производитель телефонов(1;0.3;microsoft), производитель аудио(1;0.3;microsoft), производитель смарт-часов(1;0.3;microsoft), производитель планшетов(1;0.3;microsoft)



----------------------------------------------------------

Перепрошить роутер HUAWEI B593s-22	BAD not-found	Компьютерная помощь -> Настройка интернета и Wi-Fi
	Ремонт цифровой техники -> Планшеты и телефоны = 0.806	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.194
	производитель телефонов(1;0.3;huaw), производитель смарт-часов(1;0.3;huaw), производитель планшетов(1;0.3;huaw), прошить(1;1.0;перепрош), сеть(1;1.0;роутер)



----------------------------------------------------------

Прошить BIOS программатором в MSI GT70-0NE	BAD not-found	Компьютерная помощь -> Ремонт компьютеров и ноутбуков
	Ремонт цифровой техники -> Планшеты и телефоны = 0.606	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.394
	производитель электроники(1;0.3;msi), производитель планшетов(1;0.3;msi), прошить(1;1.0;прош)



----------------------------------------------------------

