	Ремонт цифровой техники -> Планшеты и телефоны = 0.778	Ремонт цифровой техники = 0.222
	замена(1;1.0;поменя), гаджет(1;1.0;смартфон), электроника(1;1.0;смартфон), телефон(1;1.0;смартфон), производитель электроники(1;0.3;samsung), производитель аудио(1;0.3;samsung), производитель тв(1;0.3;samsung), производитель планшетов(1;0.3;samsung), экран(1;1.0;экра), производитель аудио(1;0.3;min), производитель часов(1;0.3;min)
Заменить дисплей на айфон 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать телефон iPhone 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать телефон	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт экрана iPhone 4S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать iPhone 4	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета iPad 2	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт смартфона	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета Samsung Galaxy Tab 2	OK	Ремонт цифровой техники -> Планшеты и телефоны
Собрать из двух один iPad4	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.939	Фото- и видео-услуги = 0.061
	смонтировать-собрать(1;1.0;собра), гаджет(1;1.0;ipad4)
Планшет Irbis TG 97. Отходит usb-вход	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.864	Ремонт цифровой техники = 0.136
	запчасти(1;1.0;усб-вход), производитель телефонов(1;0.3;irbis), производитель тв(1;0.3;irbis), производитель планшетов(1;0.3;irbis), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Поменять корпус на iPhone 5c	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замена стекла на планшете Acer Iconia A3-A11	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.899	Ремонт цифровой техники = 0.101
	замена(1;1.0;зам), производитель электроники(1;0.3;acer), производитель планшетов(1;0.3;acer), стекло(1;1.0;стекл), производитель аудио(1;0.3;icon), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Отремонтировать планшет	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать iPhone 4S Белый	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить батарейку на Iphone 4S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт iPhone 4G	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона iPhone 6	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона iPhone 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замена стекла экрана IPhone 6	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Samsyng galaxy s3 mini	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить экран на iPhone 5 черный	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать iPhone 4s	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт iPhone 4S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Sony Xperia z 3 compact	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт сотового телефона Sony Ericsson MT15i	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замена стекла Samsung Galaxy Tab 3 10.1	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.746	Ремонт цифровой техники = 0.245	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.009
	замена(1;1.0;зам), производитель электроники(1;0.3;samsung), производитель аудио(1;0.3;samsung), производитель тв(1;0.3;samsung), производитель планшетов(1;0.3;samsung), стекло(1;1.0;стекл)
Ремонт двух мобильных телефонов Nokia Lumia 620 и Sony Xperia Z	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт экрана телефона HTC Sensation Z710e	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона iPhone 6 + Clone	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт iPhone 5c	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замена гнезда зарядки на телефона Lenovo K910 Vibe Z	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт 2-х планшетов	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета asus k012	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.907	Ремонт цифровой техники = 0.093
	ремонт(1;1.0;ремонт), производитель электроники(1;0.3;asus), производитель планшетов(1;0.3;asus), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Заменить стекло на планшете Asus	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.795	Ремонт цифровой техники = 0.205
	замена(1;1.0;замен), стекло(1;1.0;стекл), производитель электроники(1;0.3;asus), производитель планшетов(1;0.3;asus), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Ремонт телефона iРhone 6	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета lenovo s6000	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.907	Ремонт цифровой техники = 0.093
	производитель электроники(1;0.3;lenov), производитель планшетов(1;0.3;lenov), ремонт(1;1.0;ремонт), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Ремонт iPhone 5s	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Apple iPhone 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить батарею на iPhone 5s	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Iphone 4s	OK	Ремонт цифровой техники -> Планшеты и телефоны
Прошивка телефона iPhone 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Samsung Galaxy S III I9300	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить разбитый дисплей Iphone 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Samsung GALAXY S4	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Iphone 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замени экран iPhone 6	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Fly	OK	Ремонт цифровой техники -> Планшеты и телефоны
Прошить телефон через FlashTool	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт iPhone 5C	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить стекло на iPhone5S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт iPhone 5 в Алтуфьево	OK	Ремонт цифровой техники -> Планшеты и телефоны
Айфон отремонтировать	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать телефон Galaxy GT-I9500	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Sony Xperia TX	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт IPhone 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт Айфона 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета prestigio multipad 5580c	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета Texet TM-9767 3G	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Samsung Galaxy Grand 2	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Iphone 4S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт экрана телефона iPhone	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.879	Ремонт цифровой техники = 0.121
	гаджет(1;1.0;телефон), электроника(1;1.0;телефон), телефон(1;1.0;телефон), ремонт(1;1.0;ремонт), экран(1;1.0;экра), гаджет(1;1.0;iphon)
Ремонт телефона iPhone 5 в Солнечногорске	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Nokia 625	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Samsung Galaxy Note 2	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Highscreen Thor	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефонов Samsung s3 в СВАО	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета Asus Nexus 7	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.907	Ремонт цифровой техники = 0.093
	ремонт(1;1.0;ремонт), производитель электроники(1;0.3;asus), производитель планшетов(1;0.3;asus), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Поменять стекло телефона iPhone 5s	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт сотового телефона Samsung	OK	Ремонт цифровой техники -> Планшеты и телефоны
Перепрошить телефон	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона HTC One (М8)	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Samsung Galaxy S4	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать телефон iPhone 4S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать планшет Samsung Tab 2 10.1	OK	Ремонт цифровой техники -> Планшеты и телефоны
Поменять экран на айфон 4	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить дисплей на IPhone 5S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефонов МТС	OK	Ремонт цифровой техники -> Планшеты и телефоны
Отремонтировать планшеты ( Зеленоград)	OK	Ремонт цифровой техники -> Планшеты и телефоны
iPhone 5: починить/почистить или заменить камеру	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замена дисплея iPhone 4S белый	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета Asus Nexus 2013 LTE	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.907	Ремонт цифровой техники = 0.093
	ремонт(1;1.0;ремонт), производитель электроники(1;0.3;asus), производитель планшетов(1;0.3;asus), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Ремонт телефона iPhone 5 s	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт айфон 5s	OK	Ремонт цифровой техники -> Планшеты и телефоны
Не включается Huawei Mate 6.1	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.935	Фото- и видео-услуги = 0.065
	производитель телефонов(1;0.3;huaw), производитель смарт-часов(1;0.3;huaw), производитель планшетов(1;0.3;huaw)
Перепрошить планшет Asus Transformer Pad TF300TG	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.881	Ремонт цифровой техники = 0.119
	прошить(1;1.0;перепрош), производитель электроники(1;0.3;asus), производитель планшетов(1;0.3;asus), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Ремонт смартфона MegaFon Login 2	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить USB-порт (mini-USB) на планшете Digma	OK	Ремонт цифровой техники -> Планшеты и телефоны
Поменять стекло на ZTE Blade l2	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.894	Ремонт цифровой техники = 0.106
	замена(1;1.0;поменя), производитель электроники(1;0.3;zte), производитель телефонов(1;0.3;zte), производитель планшетов(1;0.3;zte), стекло(1;1.0;стекл)
Отремонтировать телефон HTC Desire V	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить стекло IPad Air	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Sony Z1	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона IPhone	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Apple iPhone 4S	OK	Ремонт цифровой техники -> Планшеты и телефоны
Заменить стекло на айпэд мини первого поколения	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона Samsung Galaxy S5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт сотового телефона iphone 6	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт сотового телефона Sony Xperia Z1	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замена стекла на планшете Asus	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.795	Ремонт цифровой техники = 0.205
	замена(1;1.0;зам), стекло(1;1.0;стекл), производитель электроники(1;0.3;asus), производитель планшетов(1;0.3;asus), гаджет(1;1.0;планшет), электроника(1;1.0;планшет)
Ремонт телефона Samsung Galaxy S3	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт Apple IPHONE 5	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт экрана телефона Fly IQ4403	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт телефона ALCATEL ONE TOUCH 5036D	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт сотового телефона Lenovo S720	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета Explay Informer 705	OK	Ремонт цифровой техники -> Планшеты и телефоны
Ремонт планшета Samsung	OK	Ремонт цифровой техники -> Планшеты и телефоны
Замена экрана и динамика iphone 4 белый	BAD weak-match	Ремонт цифровой техники -> Планшеты и телефоны
	Ремонт цифровой техники -> Планшеты и телефоны = 0.934	Ремонт цифровой техники -> Аудиотехника и системы = 0.066
	замена(1;1.0;зам), аудио(1;1.0;динамик), экран(1;1.0;экра), гаджет(1;1.0;iphon)



----------------------------------------------------------




----------------------------------------------------------




----------------------------------------------------------

Ремонт компьютера	OK	Компьютерная помощь -> Ремонт компьютеров и ноутбуков
Диагностика и ремонт ноутбука Samsung R528	OK	Компьютерная помощь -> Ремонт компьютеров и ноутбуков
Ремонт ноутбука Samsung NP530U3C-A02	OK	Компьютерная помощь -> Ремонт компьютеров и ноутбуков
Ремонт ноутбука Sony Vaio	OK	Компьютерная помощь -> Ремонт компьютеров и ноутбуков
Ремонт ноутбука ASUS K43S	OK	Компьютерная помощь -> Ремонт компьютеров и ноутбуков
Помочь настроить компьютер	OK	Компьютерная помощь -> Ремонт компьютеров и ноутбуков
